id,ra,dec,rad,tmin,duration,caldb,irf,emin,emax
001962,110.6026,-16.8002,  5.0000,671683200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001963,110.8535,-17.2486,  5.0000,671685120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001964,111.1055,-17.6967,  5.0000,671687040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001965,111.3587,-18.1444,  5.0000,671688960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001966,111.6131,-18.5919,  5.0000,671690880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001967,111.8688,-19.0391,  5.0000,671692800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001968,112.1258,-19.4859,  5.0000,671694720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001969,112.3842,-19.9325,  5.0000,671696640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001970,112.6440,-20.3787,  5.0000,671698560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001971,112.9051,-20.8245,  5.0000,671700480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001972,113.1678,-21.2700,  5.0000,671702400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001973,113.4320,-21.7151,  5.0000,671704320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001974,113.6977,-22.1598,  5.0000,671706240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001975,113.9651,-22.6041,  5.0000,671708160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001976,114.2341,-23.0481,  5.0000,671760000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001977,114.5049,-23.4916,  5.0000,671761920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001978,114.7773,-23.9346,  5.0000,671763840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001979,115.0516,-24.3773,  5.0000,671765760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001980,102.5058,  2.8272,  5.0000,671767680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001981,102.7377,  2.3746,  5.0000,671769600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001982,102.9696,  1.9220,  5.0000,671771520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001983,103.2015,  1.4694,  5.0000,671773440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001984,103.4333,  1.0169,  5.0000,671775360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001985,103.6651,  0.5643,  5.0000,671777280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001986,103.8969,  0.1117,  5.0000,671779200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001987,104.1289, -0.3408,  5.0000,671781120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001988,104.3609, -0.7932,  5.0000,671783040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001989,104.5930, -1.2457,  5.0000,671784960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001990,104.8252, -1.6980,  5.0000,671786880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001991,105.0577, -2.1503,  5.0000,671788800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001992,105.2903, -2.6026,  5.0000,671790720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001993,105.5232, -3.0547,  5.0000,671792640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001994,105.7564, -3.5068,  5.0000,671794560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001995,105.9898, -3.9588,  5.0000,671846400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001996,106.2236, -4.4106,  5.0000,671848320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001997,106.4577, -4.8624,  5.0000,671850240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001998,106.6922, -5.3140,  5.0000,671852160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
001999,106.9271, -5.7656,  5.0000,671854080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002000,107.1625, -6.2170,  5.0000,671856000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002001,107.3983, -6.6682,  5.0000,671857920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002002,107.6346, -7.1193,  5.0000,671859840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002003,107.8715, -7.5703,  5.0000,671861760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002004,108.1089, -8.0211,  5.0000,671863680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002005,108.3470, -8.4717,  5.0000,671865600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002006,108.5856, -8.9221,  5.0000,671867520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002007,108.8249, -9.3724,  5.0000,671869440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002008,109.0649, -9.8224,  5.0000,671871360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002009,109.3057,-10.2723,  5.0000,671873280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002010,109.5471,-10.7219,  5.0000,671875200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002011,109.7894,-11.1713,  5.0000,671877120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002012,110.0325,-11.6205,  5.0000,671879040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002013,110.2764,-12.0694,  5.0000,671880960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002014,110.5213,-12.5181,  5.0000,671932800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002015,110.7670,-12.9665,  5.0000,671934720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002016,111.0137,-13.4147,  5.0000,671936640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002017,111.2614,-13.8626,  5.0000,671938560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002018,111.5102,-14.3102,  5.0000,671940480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002019,111.7600,-14.7575,  5.0000,671942400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002020,112.0109,-15.2045,  5.0000,671944320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002021,112.2629,-15.6512,  5.0000,671946240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002022,112.5161,-16.0975,  5.0000,671948160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002023,112.7705,-16.5435,  5.0000,671950080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002024,113.0262,-16.9892,  5.0000,671952000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002025,113.2831,-17.4345,  5.0000,671953920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002026,113.5414,-17.8795,  5.0000,671955840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002027,113.8010,-18.3240,  5.0000,671957760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002028,114.0621,-18.7682,  5.0000,671959680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002029,114.3246,-19.2120,  5.0000,671961600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002030,114.5886,-19.6554,  5.0000,671963520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002031,114.8541,-20.0983,  5.0000,671965440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002032,115.1212,-20.5408,  5.0000,671967360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002033,115.3899,-20.9828,  5.0000,672019200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002034,115.6603,-21.4244,  5.0000,672021120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002035,115.9324,-21.8655,  5.0000,672023040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002036,116.2063,-22.3062,  5.0000,672024960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002037,116.4819,-22.7463,  5.0000,672026880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002038,116.7595,-23.1859,  5.0000,672028800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002039,117.0389,-23.6250,  5.0000,672030720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
002040,296.8965, 23.4018,  5.0000,662774400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002041,297.0068, 23.5748,  5.0000,662776320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002042,297.1174, 23.7478,  5.0000,662778240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002043,297.2283, 23.9207,  5.0000,662780160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002044,297.3395, 24.0935,  5.0000,662782080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002045,297.4511, 24.2662,  5.0000,662784000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002046,297.5629, 24.4388,  5.0000,662785920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002047,297.6750, 24.6113,  5.0000,662787840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002048,297.7875, 24.7838,  5.0000,662789760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002049,297.9003, 24.9561,  5.0000,662791680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002050,298.0134, 25.1284,  5.0000,662793600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002051,298.1269, 25.3006,  5.0000,662795520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002052,298.2407, 25.4726,  5.0000,662797440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002053,298.3548, 25.6446,  5.0000,662799360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002054,298.4693, 25.8165,  5.0000,662801280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002055,298.5841, 25.9883,  5.0000,662803200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002056,298.6992, 26.1600,  5.0000,662805120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002057,298.8148, 26.3316,  5.0000,662807040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002058,298.9306, 26.5031,  5.0000,662808960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002059,299.0468, 26.6745,  5.0000,662860800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002060,299.1634, 26.8458,  5.0000,662862720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002061,299.2804, 27.0170,  5.0000,662864640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002062,299.3977, 27.1880,  5.0000,662866560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002063,299.5154, 27.3590,  5.0000,662868480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002064,299.6334, 27.5299,  5.0000,662870400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002065,299.7519, 27.7007,  5.0000,662872320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002066,299.8707, 27.8714,  5.0000,662874240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002067,299.9899, 28.0419,  5.0000,662876160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002068,300.1095, 28.2124,  5.0000,662878080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002069,300.2295, 28.3827,  5.0000,662880000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002070,300.3499, 28.5529,  5.0000,662881920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002071,300.4707, 28.7230,  5.0000,662883840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002072,300.5919, 28.8930,  5.0000,662885760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002073,300.7135, 29.0629,  5.0000,662887680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002074,300.8355, 29.2327,  5.0000,662889600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002075,300.9580, 29.4024,  5.0000,662891520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002076,301.0808, 29.5719,  5.0000,662893440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002077,301.2041, 29.7413,  5.0000,662895360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002078,301.3278, 29.9106,  5.0000,662947200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002079,301.4520, 30.0798,  5.0000,662949120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002080,301.5765, 30.2488,  5.0000,662951040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002081,301.7016, 30.4177,  5.0000,662952960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002082,301.8270, 30.5865,  5.0000,662954880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002083,301.9529, 30.7552,  5.0000,662956800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002084,302.0793, 30.9237,  5.0000,662958720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002085,302.2061, 31.0921,  5.0000,662960640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002086,302.3334, 31.2604,  5.0000,662962560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002087,302.4612, 31.4286,  5.0000,662964480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002088,302.5894, 31.5966,  5.0000,662966400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002089,302.7181, 31.7645,  5.0000,662968320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002090,302.8473, 31.9322,  5.0000,662970240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002091,302.9770, 32.0998,  5.0000,662972160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002092,303.1071, 32.2673,  5.0000,662974080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002093,303.2378, 32.4346,  5.0000,662976000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002094,303.3689, 32.6018,  5.0000,662977920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002095,303.5005, 32.7688,  5.0000,662979840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002096,303.6327, 32.9357,  5.0000,662981760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002097,303.7654, 33.1025,  5.0000,663033600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002098,303.8985, 33.2691,  5.0000,663035520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002099,304.0322, 33.4355,  5.0000,663037440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002100,304.1665, 33.6018,  5.0000,663039360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002101,304.3012, 33.7680,  5.0000,663041280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002102,304.4365, 33.9339,  5.0000,663043200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002103,304.5723, 34.0998,  5.0000,663045120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002104,304.7087, 34.2655,  5.0000,663047040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002105,304.8457, 34.4310,  5.0000,663048960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002106,304.9831, 34.5964,  5.0000,663050880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002107,305.1212, 34.7616,  5.0000,663052800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002108,305.2598, 34.9266,  5.0000,663054720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002109,305.3990, 35.0915,  5.0000,663056640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002110,305.5387, 35.2562,  5.0000,663058560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002111,305.6790, 35.4207,  5.0000,663060480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002112,305.8200, 35.5851,  5.0000,663062400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002113,305.9615, 35.7493,  5.0000,663064320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002114,306.1036, 35.9133,  5.0000,663066240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002115,306.2463, 36.0772,  5.0000,663068160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002116,306.3896, 36.2408,  5.0000,663120000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002117,306.5335, 36.4043,  5.0000,663121920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002118,306.6781, 36.5676,  5.0000,663123840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002119,306.8233, 36.7308,  5.0000,663125760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002120,306.9691, 36.8937,  5.0000,663127680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002121,307.1155, 37.0565,  5.0000,663129600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002122,307.2626, 37.2191,  5.0000,663131520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002123,307.4103, 37.3814,  5.0000,663133440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002124,307.5587, 37.5436,  5.0000,663135360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002125,307.7078, 37.7056,  5.0000,663137280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002126,307.8575, 37.8674,  5.0000,663139200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002127,308.0078, 38.0291,  5.0000,663141120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002128,308.1589, 38.1905,  5.0000,663143040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002129,308.3106, 38.3517,  5.0000,663144960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002130,308.4630, 38.5127,  5.0000,663146880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002131,308.6162, 38.6735,  5.0000,663148800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002132,308.7700, 38.8341,  5.0000,663150720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002133,308.9245, 38.9944,  5.0000,663152640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002134,309.0798, 39.1546,  5.0000,663154560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002135,309.2357, 39.3146,  5.0000,663206400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002136,309.3924, 39.4743,  5.0000,663208320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002137,309.5498, 39.6338,  5.0000,663210240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002138,309.7080, 39.7931,  5.0000,663212160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002139,309.8669, 39.9522,  5.0000,663214080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002140,310.0266, 40.1110,  5.0000,663216000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002141,310.1870, 40.2697,  5.0000,663217920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002142,310.3482, 40.4280,  5.0000,663219840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002143,310.5101, 40.5862,  5.0000,663221760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002144,310.6729, 40.7441,  5.0000,663223680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002145,310.8364, 40.9018,  5.0000,663225600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002146,311.0007, 41.0593,  5.0000,663227520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002147,311.1658, 41.2165,  5.0000,663229440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002148,311.3318, 41.3734,  5.0000,663231360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002149,311.4985, 41.5302,  5.0000,663233280.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002150,311.6661, 41.6866,  5.0000,663235200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002151,311.8344, 41.8428,  5.0000,663237120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002152,312.0037, 41.9988,  5.0000,663239040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002153,312.1737, 42.1545,  5.0000,663240960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002154,312.3447, 42.3099,  5.0000,663292800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002155,312.5164, 42.4651,  5.0000,663294720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002156,312.6891, 42.6200,  5.0000,663296640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002157,312.8626, 42.7747,  5.0000,663298560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002158,313.0370, 42.9291,  5.0000,663300480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002159,313.2123, 43.0832,  5.0000,663302400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002160,313.3885, 43.2370,  5.0000,663304320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002161,313.5656, 43.3905,  5.0000,663306240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002162,313.7436, 43.5438,  5.0000,663308160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002163,313.9225, 43.6968,  5.0000,663310080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002164,314.1023, 43.8495,  5.0000,663312000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002165,314.2831, 44.0019,  5.0000,663313920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002166,314.4648, 44.1540,  5.0000,663315840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002167,314.6475, 44.3058,  5.0000,663317760.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002168,314.8311, 44.4573,  5.0000,663319680.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002169,315.0157, 44.6085,  5.0000,663321600.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002170,315.2013, 44.7594,  5.0000,663323520.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002171,315.3879, 44.9100,  5.0000,663325440.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002172,315.5754, 45.0602,  5.0000,663327360.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002173,315.7639, 45.2102,  5.0000,663379200.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002174,315.9535, 45.3598,  5.0000,663381120.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002175,316.1441, 45.5091,  5.0000,663383040.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002176,316.3357, 45.6581,  5.0000,663384960.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002177,316.5283, 45.8068,  5.0000,663386880.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002178,316.7220, 45.9551,  5.0000,663388800.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002179,316.9167, 46.1031,  5.0000,663390720.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002180,317.1125, 46.2507,  5.0000,663392640.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002181,317.3094, 46.3980,  5.0000,663394560.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002182,317.5073, 46.5450,  5.0000,663396480.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002183,317.7063, 46.6916,  5.0000,663398400.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002184,317.9064, 46.8379,  5.0000,663400320.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002185,318.1076, 46.9837,  5.0000,663402240.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002186,318.3100, 47.1293,  5.0000,663404160.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002187,318.5134, 47.2744,  5.0000,663406080.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002188,318.7180, 47.4192,  5.0000,663408000.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002189,318.9237, 47.5636,  5.0000,663409920.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
002190,319.1306, 47.7077,  5.0000,663411840.0000,1800.0000,prod3b-v2,North_z20_50h,0.013,199.0
