N	filename	GLON	GLAT	R_pwn	R_pwn_deg	distance	cr_fl_01	cr_fl_1	nh	age	X	Y	Z	v_X	v_Y	v_Z	v_3d	E_sn	M_ej	l0	t0	eta	eps	ebreak	alpha1	alpha2	Tfir	Ufir	Tnir	Unir
1442	./spectra/ph_sed_pwn_1442.txt	0.34765549959669084	-3.2076899304585917	6.575152699409928	0.036371247635802254	20.71572867113635	0.04638195369066359	0.0484086516139258	0.0110747145339441	72521.41355002763	-12.182891824356453	0.12549980815522374	-1.1591591591591592	-67.79763859492765	-6.172334329427486	-146.7575691863172	161.7788664306909	1e+51	3.143911042684849e+34	1.0565575562430064e+36	140579.9973634877	0.08919990100592941	0.12326557773457432	0.8249591467311694	1.4853490553255535	2.643270470323797	28.058103848532586	3.359333128838718e-13	2839.4076883206208	8.479335985726221e-13
1445	./spectra/ph_sed_pwn_1445.txt	-27.01560903903903	0.25394967838224153	12.584804915411501	0.07094887040757067	20.326069603611533	0.0003743578056578139	0.0001860252747239287	0.22424376885080805	97063.57408852613	-9.607968156671118	-9.232685337620513	0.09009009009009006	-97.51588644807785	-150.82551408760304	-29.93853313882211	182.0823977655405	1e+51	1.7802458026856277e+34	6.006971376397519e+37	10059.324895687643	0.09739921891032102	0.4368011661723735	0.3494449889001714	1.5579902193568027	2.2760764196498644	28.50292045473409	2.286233170126281e-13	3458.442880450693	3.0403100395913687e-13
1447	./spectra/ph_sed_pwn_1447.txt	41.66399212294879	-0.09135873040595861	6.471557038097396	0.13125349289915475	5.6500173573491566	0.02374909228499395	0.01091833088492786	3.784367443585064	23871.0107468098	4.279125417824467	3.7559063803092765	-0.009009009009009028	84.17034287246017	-160.13915492160322	125.21005369644656	220.01534743044581	1e+51	2.6302207743319755e+34	3.982715309988313e+39	419.9930257519017	0.0965214500170058	0.16580740595706878	0.5771461835122308	1.178911999809486	2.203247479548295	30.98396983469161	3.7182912892606804e-12	2872.2361130268096	6.483787829081848e-12
1450	./spectra/ph_sed_pwn_1450.txt	19.282253987273613	0.0077826263523028015	1.3534622675831471	0.007015305022990399	22.108140706943406	1.5444002619427832e-06	8.780268535813904e-07	0.245630300238498	43030.319903246775	-12.367946232203446	7.3005956297994725	0.0030030030030029358	158.5196956461381	-44.74690296174289	15.892078343634012	165.47911465345737	1e+51	2.1521034293648826e+34	2.5365610145875287e+36	21876.609457836388	0.07315567581152277	0.2535463216749913	0.7913681599298336	1.5756103125864258	2.4313405998779323	31.497305761932783	1.5987786711316058e-13	3369.225204275393	3.6728350522128987e-13
1455	./spectra/ph_sed_pwn_1455.txt	-17.69782319207549	-2.0480633666164745	1.859617254167496	0.011850452027693317	17.982135770887226	8.4905903247258e-06	2.735288674479893e-06	0.06562695883373007	73629.83904572352	-8.620152445003294	-5.4630209203632925	-0.6426426426426426	-5.850493361631576	-60.11380322689824	-122.19525221258034	136.30692306069	1e+51	2.0284284450749293e+34	7.0751280350171185e+34	834123.5253800474	0.08806427322234482	0.12546910141347148	0.5939564392752223	1.6575588855878889	2.1550562475245783	29.266912095582427	5.066877769780482e-13	2764.751226495005	1.1865773315344355e-12
1456	./spectra/ph_sed_pwn_1456.txt	48.5012640797088	9.351225078220226	5.415670028578213	0.07129252715950257	8.70483592312772	0.00044193739399691056	0.0002077154013076606	0.07184604638633929	79699.797996782	2.808794981882061	6.433023064984355	1.4144144144144144	-49.82657582066495	25.39813655805086	-237.76085284522887	244.2498232227087	1e+51	3.317387359413378e+34	2.4421317492445416e+36	40588.555741295466	0.10030555735105537	0.2652563349090229	0.4727967225341942	1.2130649706833223	2.5232609881951653	20.480493321618603	1.1541236948531914e-12	3496.664898873005	2.657526806520433e-12
1462	./spectra/ph_sed_pwn_1462.txt	59.25470945671806	-1.439752611314568	9.16550275705542	0.08700635659765354	12.071398963742974	0.01983486789898254	0.02539574664388127	0.1467011601184635	26519.75677900147	2.330778159429812	10.371469612831731	-0.3033033033033033	51.530965285017224	134.16109066221412	57.17062096315735	154.6710009413319	1e+51	2.6856660300142723e+34	1.4872262571698316e+39	1677.0733742439932	0.0999314450236738	0.07058064135016913	0.6078344418553593	1.1316585274149524	2.227985590600211	30.069851028053673	5.494134980880385e-13	2670.3171064998332	9.003913200528083e-13
1464	./spectra/ph_sed_pwn_1464.txt	42.23448092415927	-4.021384153231093	3.3592575930796893	0.041426349571300466	9.292213812383672	9.363225935355431e-06	8.69282909518224e-06	0.23768100829300245	53472.26451916018	1.6369817036624594	6.230535091313566	-0.6516516516516517	-132.09966722266307	-115.07176910248705	123.71712064228107	214.47088395568093	1e+51	2.5530554466091766e+34	3.312140877807073e+41	3.7323855349122574	0.09702828048807148	0.23649678848857394	0.6391620210247346	1.2674846418898171	2.614212685610924	24.410377541979326	1.3521232247790159e-12	3569.759417849077	3.4635309961538433e-12
1465	./spectra/ph_sed_pwn_1465.txt	-17.748586869075133	0.025470451050244983	7.6465181811926115	0.12971011198277918	6.75525546307712	2.5099139708597167e-05	6.16531881865979e-05	1.7482691422875352	82469.95331816838	2.0662729156201243	-2.0592773385639545	0.0030030030030029358	-434.9423881661312	-69.75669671279893	-62.659455688706274	444.9349223730857	1e+51	3.976950830676288e+34	3.6842966861834726e+40	30.028963452279356	0.08933051246637158	0.6373438942247351	0.3827137433458709	1.6413207042125375	2.4768124308479704	39.5611094202072	3.4570500297218007e-12	3367.839703562781	1.6071357352742927e-11
1468	./spectra/ph_sed_pwn_1468.txt	0.7377267679433623	-0.4498162670185368	1.9460808143594168	0.0157566562724095	14.153029997680829	0.00028837181633575615	0.00011567887487001336	0.7608683901747083	35871.271563845716	-5.6514207120216975	0.18222038196744644	-0.11111111111111104	-188.91981109427147	278.4533842494645	210.00034923998837	396.6448397556587	1e+51	3.630429819369017e+34	2.241314614110397e+35	279129.4629389379	0.10368323806750457	0.16998450128691375	0.5418505171728688	1.0164297541306622	2.36238757226094	41.07278147450529	2.5472964221204177e-12	4543.920198049806	6.343713151089851e-12
1473	./spectra/ph_sed_pwn_1473.txt	0.7012850773666967	-0.8368970153317838	1.9619232190104845	0.017925982284884838	12.541562824707107	0.006412147852687416	0.04320598596875958	0.3390151047759516	18538.663260353504	-4.0392856378219175	0.153485180350473	-0.18318318318318327	14.033396290169327	-550.109655737568	195.96662116830848	584.1408102155385	1e+51	2.3338858090949057e+34	7.429907910351267e+37	2281.782922744186	0.09314114693022407	0.25334190097089504	0.3326095690602248	1.2993764608047946	2.425974224139628	34.90074217065996	4.955421516253458e-12	3216.360041049377	9.540775571144288e-12
1476	./spectra/ph_sed_pwn_1476.txt	-34.24693139383976	-5.27478941307129	0.3828734960346975	0.006023045502555894	7.284366462146758	1.1997397185094766e-10	8.793200311987425e-08	0.26090335541846393	78375.4600211135	2.5040969542449782	-4.0819950948376515	-0.6696696696696697	-503.7177755351203	191.88538825213627	134.05181357549458	555.4471066965801	1e+51	2.3687967792493526e+34	9.424957047690584e+35	48792.711559638825	0.12704014333462882	0.16568315580807466	0.3987259211156696	1.0490376955722382	2.675875042259866	60.24052722273915	2.789920424120294e-12	4744.456009309919	5.536760836625001e-12
1479	./spectra/ph_sed_pwn_1479.txt	-20.294421588146932	6.703979167353974	17.433967201313177	0.18491021599915944	10.80404635778831	0.00908498482718231	0.006657235846593392	0.09427332557113813	81154.16189902544	-1.5640740196728242	-3.7217001301323287	1.2612612612612613	-282.19692583071867	167.2954163535212	-126.20958555377709	351.4992471782299	1e+51	3.264473230836671e+34	1.4318447919437338e+38	4746.320407018753	0.07285918637387923	0.09454827108209556	0.4144445372522503	1.401754086926272	2.13336135730266	49.23192551428579	1.808503264458416e-12	2792.524672820457	5.6331768329895245e-12
1480	./spectra/ph_sed_pwn_1480.txt	-16.963739777034494	0.0845267006003064	1.3557996918174977	0.008480491184079864	18.32007084326302	1.620655249992866e-07	3.141335206229904e-07	0.6719186924104572	66773.56313637906	-9.022938070457766	-5.345176014023098	0.027027027027027084	-159.16359705266652	-174.93290166587528	657.0336924408213	698.3035469725226	1e+51	2.078094999988078e+34	6.288183617472241e+36	6887.818232069121	0.09482008410695036	0.4765785334179368	0.3799705166934864	1.6855132457607065	2.0060396677721446	29.628955245494733	7.255776077571595e-13	2638.6406465968125	8.911250316470694e-13
1482	./spectra/ph_sed_pwn_1482.txt	27.796472674662787	0.38645122532959947	0.10802843435610142	0.005560754233999676	2.226163241933005	1.1233040457858474e-22	6.5311159338388145e-09	3.0960248273951585	86425.89427207997	6.530759227916484	1.0381079474802621	0.01501501501501501	-23.64994526044894	-181.95584218021497	-331.00939119136797	378.46329474760637	1e+51	2.82559200202059e+34	4.1223724162667293e+37	779.6417827946483	0.07160020124447923	0.6363195998449844	0.4148549214118013	1.5394577842202892	2.1892480407494905	30.086415239506398	2.2749444353204834e-12	2165.370008143097	3.1305362687233373e-12
1483	./spectra/ph_sed_pwn_1483.txt	-31.81267636541085	0.452803214935917	1.1846037156155749	0.008930839937743388	15.199643756632593	0.00035736953253981765	0.002833474875981162	0.4053214929664312	18285.40838842532	-4.415890435829895	-8.012148010048266	0.1201201201201202	-309.14439296697816	52.977947872677184	-72.11735312896296	321.83509952466204	1e+51	2.7563850997586443e+34	1.6053731423273061e+36	39314.70362220879	0.08426017857049685	0.2842148239679053	0.29186990941265994	1.2475195126674787	2.426375566358858	27.981787743285643	1.0538588489587285e-12	3907.3075499595147	1.4657542971602778e-12
1488	./spectra/ph_sed_pwn_1488.txt	43.32561509768556	0.2705781868988041	0.1594677032577742	0.0019157854798788447	9.538464987726961	1.1585476260767492e-07	1.2271799983155358e-07	2.2567440350408847	82522.01538002917	1.5611676636819758	6.544684184471952	0.04504504504504503	13.123046116084542	-5.802121962002783	-217.38210780060845	217.8551347810333	1e+51	3.1328988630764717e+34	1.14885268927275e+36	42342.30403653551	0.09953439555615208	0.25465627627559617	0.4324412257521487	1.3780593063256954	2.2692635997836774	42.167730812326006	2.591502919398484e-12	4210.612801387551	3.4345093332678872e-12
1489	./spectra/ph_sed_pwn_1489.txt	30.987194262087105	-2.0317709614374406	9.992085284279897	0.06968064183899136	16.432226166778907	9.803453047001727e-05	0.00014886791880127411	0.07707766964336239	87215.5950874896	-5.578201912608846	8.45475518501047	-0.5825825825825826	59.40105575885526	1.0275179906832521	-169.90093314712695	179.98852269728852	1e+51	2.2977090377125006e+34	1.6069021723414723e+41	26.08023538290731	0.12548415417138764	0.4723472246783866	0.25424682470240084	1.332796537691986	2.09524672443329	34.629772181396014	5.434845749918977e-13	2215.0585191323803	1.4708932061087737e-12
1492	./spectra/ph_sed_pwn_1492.txt	55.72271805179761	-3.9831215046675092	0.4655772366755632	0.00386855673061246	13.790988482732446	2.6033645525704288e-08	2.1855024310866e-08	0.02238945478448922	91404.69596308212	0.7516975302430826	11.368266742067707	-0.957957957957958	66.41652143458772	95.44722222160401	16.39914350186087	117.43193116391272	1e+51	2.0426462306999687e+34	1.9511463726298303e+36	12919.447699976155	0.10701843611344836	0.4788603365764062	0.9295901397329396	1.1211745185784503	2.3605808623352704	27.67776068635262	3.4788144829159583e-13	3266.9991179431972	7.849926835825309e-13
1493	./spectra/ph_sed_pwn_1493.txt	-33.956192255245476	0.25026128332210407	8.179429453322314	0.0504923576681042	18.56307317877355	0.0017420373167516413	0.0005278093222157052	0.28452688775448953	8990.063613593391	-6.897270446183892	-10.368470210492232	0.08108108108108103	25.46208962545976	-223.97772722232918	137.32749188083903	263.9567773823149	1e+51	3.976950830676288e+34	3.12917097465449e+39	205.79843776474647	0.11438722054584673	0.07212533292521836	0.3938313614570016	1.159837142905522	2.10260831743227	32.46302913808336	2.89211995411161e-13	2783.6581823626348	4.3220650871227373e-13
1495	./spectra/ph_sed_pwn_1495.txt	-13.635654148273037	5.065680777268231	2.7259588446957403	0.02063979429069926	15.134446397254937	5.403466079205434e-09	3.310828948845209e-07	0.07902679960509851	92882.93384301948	-6.150427269436222	-3.5539631076489338	1.3363363363363363	-76.49742026299695	133.5953962183043	-1080.2631875528473	1091.1774097640848	1e+51	2.3023778907497806e+34	2.3594469366443266e+38	120.00436939472333	0.08487891124786165	0.343029264443295	0.3474126609085552	1.4130730206481048	2.673606070381621	34.49949274660851	9.076056667570095e-13	2983.220277129993	2.9469478305597524e-12
1498	./spectra/ph_sed_pwn_1498.txt	-5.58122781870271	4.8368678632839766	10.913319917067623	0.1325051403965709	9.437913957145273	0.0006026806983308256	0.0013381917649481591	0.007494979642420596	68654.69149291482	-0.8597209333104319	-0.9146326937201528	0.7957957957957957	146.36504044910663	-71.07676783393029	-119.18736208211071	201.69347850508012	1e+51	1.9951538310673288e+34	4.047863191843326e+36	5642.4501120361365	0.08257138159124197	0.2602278576068129	0.20449979553666325	1.5906521178344482	2.1428887359660482	36.17574252441306	2.577134147721326e-12	3407.6919387081957	1.753283661173619e-11
1499	./spectra/ph_sed_pwn_1499.txt	-17.467642929580876	0.152006464475266	1.4121091229018323	0.010996656991178176	14.71499784446358	3.289740536925353e-05	0.0003989309298106045	2.20355243352551	24884.01438019537	-5.536390137102809	-4.4169434493823445	0.03903903903903905	-502.7910693917426	38.74552448807176	-194.63432152337228	540.5391699431332	1e+51	2.924005124538902e+34	5.555376723454687e+37	3483.303621242509	0.11630270053932824	0.1656728927765021	0.2698465588260143	1.5932542410596398	2.258571226888862	29.576180516570435	1.9279448124984098e-12	2580.122320059161	2.6092179087776825e-12
1500	./spectra/ph_sed_pwn_1500.txt	8.622003655778693	-6.011226379701018	11.814280458475151	0.10538263601396433	12.846663749304366	0.00039681362591852256	0.0020454461211815104	0.09536671834768512	90859.42135401194	-4.131641645757337	1.9153184389592768	-1.3453453453453452	660.9415593235852	-203.3812871740325	291.4429204060693	750.4309886115292	1e+51	2.930128888922956e+34	4.027041812226701e+37	8852.959429823162	0.07287147089364307	0.6339442787700693	0.4823872509658642	1.6598372803346886	2.052099481443796	35.720089042045714	1.983313036597052e-12	3292.5896873327697	3.9699766637023055e-12
1502	./spectra/ph_sed_pwn_1502.txt	-41.49190131241297	0.12506638296104805	2.81029987933132	0.02340815123565868	13.757456680121212	0.0002534017564924612	0.00018795982144677371	1.0421950364111836	23081.61973479957	-1.8049897615948804	-9.114488384771404	0.03003003003003002	476.55345882849264	421.54944146411657	139.87702804068826	651.4389562296716	1e+51	2.647944626128422e+34	4.73822079491306e+37	2221.599669819638	0.11768681368368575	0.3962148414913971	0.282373538564486	1.3456216006232884	2.611532979567806	28.345536205073557	1.1366764113629773e-12	2617.9616616984804	1.5352342824865312e-12
1503	./spectra/ph_sed_pwn_1503.txt	-21.15502748268303	-1.980513215944809	4.992601222472004	0.04509614500684239	12.68644668970243	6.268112114733369e-06	0.0007145149140290228	0.33648128810354616	99791.8382201384	-3.32440588969871	-4.5757105133541724	-0.4384384384384384	70.11432137764038	-723.3414028308507	-19.798522988953604	727.0012273882999	1e+51	1.8376030163210168e+34	6.375730721330172e+37	4999.948146618517	0.09842304417920386	0.17656693973674525	0.3630803851552244	1.6077200493848012	2.106428409844093	34.42806986455527	2.6814766187974905e-12	4773.058631226267	5.268565291605225e-12
1507	./spectra/ph_sed_pwn_1507.txt	18.04555491727337	-1.2356799036583743	3.3868162583992327	0.03398789581001892	11.418786024058724	0.00014771520433191435	4.191216141460445e-05	0.3425689158634443	51053.298234259666	-2.3545770544291957	3.53640976399903	-0.24624624624624625	-38.322346353825886	-286.0384577401262	216.91612224883457	361.0252146705045	1e+51	3.6313526778303e+34	5.666673305434681e+37	1421.2039699373306	0.09500665809571572	0.24742505444744245	0.3337706404085429	1.3365452561263007	2.1175694188216267	43.89247665669389	3.687807062117002e-12	2931.867459146789	8.264607580728902e-12
1508	./spectra/ph_sed_pwn_1508.txt	109.61526451636053	-0.5042995889541534	6.0416859029115315	0.1560885163101064	4.435460791142117	0.003954342061412517	0.002114187948654749	0.5601625849592622	10136.031184363525	9.988937765077637	4.177900515200856	-0.03903903903903905	182.17072024218623	35.967630925086716	704.1825876387842	728.2533614900616	1e+51	3.5083409173708254e+34	1.5927681103081814e+37	5698.16333078206	0.10545035247129966	0.22680649020789445	0.11238700082370384	1.0759162710746948	2.6232925271671954	38.24995089795385	4.805142298878184e-13	3269.8896209852446	9.348146916490913e-13
1509	./spectra/ph_sed_pwn_1509.txt	-8.277405144063524	0.8475912830105559	2.1409742389338318	0.017772453455723824	13.804372514857453	2.9756377668446156e-05	7.629706366147006e-06	0.4075764716672697	36212.35950762491	-5.159072676668042	-1.987142366675782	0.20420420420420413	21.57680640095705	-316.1390836470984	-3.8896527389368094	316.8984193430459	1e+51	3.1256695386294043e+34	2.417753933153124e+37	1532.3097760579276	0.1174554226684165	0.6285113606556014	0.31251128215519064	1.0578552423679823	2.078283160437111	51.47557953065331	2.3250438209439422e-12	3547.3910973328	5.567385604017024e-12
